date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:56	31874/31874	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:22:05%20GMT	http://www.w3schools.com/js/js_htmldom_css.asp	www.w3schools.com/js/js_htmldom_css.html	(from http://www.w3schools.com/js/)
12:58:57	32531/32531	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:10:04%20GMT	http://www.w3schools.com/js/js_htmldom_animate.asp	www.w3schools.com/js/js_htmldom_animate.html	(from http://www.w3schools.com/js/)
12:58:57	37039/37039	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:19:23%20GMT	http://www.w3schools.com/js/js_htmldom_events.asp	www.w3schools.com/js/js_htmldom_events.html	(from http://www.w3schools.com/js/)
12:58:57	38986/38986	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:18:16%20GMT	http://www.w3schools.com/js/js_htmldom_eventlistener.asp	www.w3schools.com/js/js_htmldom_eventlistener.html	(from http://www.w3schools.com/js/)
12:58:58	36958/36958	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:48:49%20GMT	http://www.w3schools.com/js/js_htmldom_navigation.asp	www.w3schools.com/js/js_htmldom_navigation.html	(from http://www.w3schools.com/js/)
12:58:58	35163/35163	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:52:32%20GMT	http://www.w3schools.com/js/js_htmldom_nodes.asp	www.w3schools.com/js/js_htmldom_nodes.html	(from http://www.w3schools.com/js/)
12:58:58	31213/31213	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:50:30%20GMT	http://www.w3schools.com/js/js_htmldom_nodelist.asp	www.w3schools.com/js/js_htmldom_nodelist.html	(from http://www.w3schools.com/js/)
12:58:59	31716/31716	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:28:04%20GMT	http://www.w3schools.com/js/js_window.asp	www.w3schools.com/js/js_window.html	(from http://www.w3schools.com/js/)
12:58:59	34191/34191	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:54:21%20GMT	http://www.w3schools.com/js/js_window_screen.asp	www.w3schools.com/js/js_window_screen.html	(from http://www.w3schools.com/js/)
12:59:00	32989/32989	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2005:49:42%20GMT	http://www.w3schools.com/js/js_window_location.asp	www.w3schools.com/js/js_window_location.html	(from http://www.w3schools.com/js/)
12:59:00	31178/31178	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:00:13%20GMT	http://www.w3schools.com/js/js_window_history.asp	www.w3schools.com/js/js_window_history.html	(from http://www.w3schools.com/js/)
12:59:00	34228/34228	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:26:30%20GMT	http://www.w3schools.com/js/js_window_navigator.asp	www.w3schools.com/js/js_window_navigator.html	(from http://www.w3schools.com/js/)
12:59:01	32228/32228	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:23:47%20GMT	http://www.w3schools.com/js/js_popup.asp	www.w3schools.com/js/js_popup.html	(from http://www.w3schools.com/js/)
12:59:01	37769/37769	---M-Z	200	added ('OK')	text/html	date:Wed,%2031%20Aug%202016%2006:00:18%20GMT	http://www.w3schools.com/js/js_timing.asp	www.w3schools.com/js/js_timing.html	(from http://www.w3schools.com/js/)
